id,front,back,example
394,একচেটিয়া অধিকার,একটি সত্তার দ্বারা একটি বাজারের একচেটিয়া নিয়ন্ত্রণ।,নিয়ন্ত্রণহীন একচেটিয়া ব্যবসা প্রতিযোগিতা কমায় এবং শেষ পর্যন্ত ভোক্তাদের জন্য দাম বাড়ায়।
395,বহুপাক্ষিক,দুইটিরও বেশি দল বা জাতিকে জড়িত করা।,জলবায়ু পরিবর্তন কার্যকরভাবে মোকাবেলা করার জন্য সকল প্রধান নির্গমনকারী দেশগুলির মধ্যে বহুপাক্ষিক সহযোগিতা প্রয়োজন।
396,অবহেলা,কোনও কিছুর যত্ন নিতে বা যত্ন নিতে ব্যর্থ হওয়া।,বছরের পর বছর ধরে রাজনৈতিক অবহেলার কারণে অনেক গ্রামীণ সম্প্রদায় পর্যাপ্ত স্বাস্থ্যসেবা বা শিক্ষা থেকে বঞ্চিত।
397,নব্য-উদারবাদী,"মুক্ত বাজার, বেসরকারীকরণ এবং নিয়ন্ত্রণমুক্তির পক্ষে।",সমালোচকরা যুক্তি দেন যে নয়া উদারনৈতিক অর্থনৈতিক নীতি বিশ্বব্যাপী ধনী ও দরিদ্রের মধ্যে ব্যবধান আরও বাড়িয়েছে।
398,নিয়মাবলী,সমাজে গৃহীত আচরণের মান।,লিঙ্গ ভূমিকার চারপাশে পরিবর্তিত সামাজিক রীতিনীতি ধীরে ধীরে আধুনিক কর্মক্ষেত্রকে রূপান্তরিত করেছে।
399,অপ্রচলিত,আর ব্যবহার করা হচ্ছে না; পুরনো এবং বাতিল।,দ্রুত প্রযুক্তিগত অগ্রগতি অনেক ঐতিহ্যবাহী উৎপাদন দক্ষতাকে কার্যত অপ্রচলিত করে তুলেছে।
400,নিপীড়ন,অন্যদের উপর দীর্ঘস্থায়ী অন্যায্য কর্তৃত্ব বা নিয়ন্ত্রণ।,সংখ্যালঘু গোষ্ঠীর উপর ঐতিহাসিক নিপীড়ন গভীরভাবে প্রোথিত বৈষম্য তৈরি করেছে যা আজও বিদ্যমান।
401,প্রাদুর্ভাব,হঠাৎ রোগ বা সহিংসতার ঘটনা।,একটি নতুন ভাইরাল রোগের প্রাদুর্ভাবের ফলে তাৎক্ষণিক আন্তর্জাতিক জনস্বাস্থ্য জরুরি ব্যবস্থা গ্রহণ করা হয়েছে।
402,মাথাপিছু,নির্দিষ্ট জনসংখ্যার প্রতিটি ব্যক্তির জন্য।,মাথাপিছু জিডিপি সাধারণত বিভিন্ন দেশের গড় জীবনযাত্রার মানের তুলনা করার জন্য ব্যবহৃত হয়।
403,মেরুকরণ,দুটি তীব্র বিপরীত দলে বিভক্ত।,রাজনৈতিক মেরুকরণের ফলে প্রধান জাতীয় ইস্যুতে দ্বিদলীয় সহযোগিতা ক্রমশ কঠিন হয়ে পড়েছে।
404,বেসরকারীকরণ,রাষ্ট্রীয় মালিকানাধীন সম্পদ ব্যক্তিগত মালিকানায় হস্তান্তর।,পানি এবং জ্বালানির মতো ইউটিলিটিগুলির বেসরকারীকরণের ফলে অ্যাক্সেসযোগ্যতা হ্রাসের জন্য ব্যাপকভাবে সমালোচিত হয়েছে।
405,বিস্তার,কোনও কিছুর সংখ্যা দ্রুত বৃদ্ধি।,সোশ্যাল মিডিয়ায় ভুল তথ্যের বিস্তার গণতান্ত্রিক প্রক্রিয়ার জন্য মারাত্মক হুমকি।
406,নৈকট্য,"স্থান, কাল, অথবা সম্পর্কের মধ্যে নৈকট্য।",অর্থনৈতিক কেন্দ্রগুলির ভৌগোলিক নৈকট্য একটি অঞ্চলের উন্নয়ন এবং প্রবৃদ্ধিকে উল্লেখযোগ্যভাবে প্রভাবিত করে।
407,অনুমোদন করা,আনুষ্ঠানিকভাবে একটি চুক্তি বা আইন অনুমোদন করা।,বিশ্বব্যাপী জলবায়ু প্রতিশ্রুতির অর্থপূর্ণ প্রভাব ফেলতে আরও দেশকে প্যারিস চুক্তি অনুমোদন করতে হবে।
408,পুনরাবৃত্তিবাদ,পূর্বে দোষী সাব্যস্ত হওয়ার পর পুনরায় অপরাধ করার প্রবণতা।,কার্যকর পুনর্বাসন কর্মসূচি প্রাক্তন অপরাধীদের মধ্যে পুনরাবৃত্তির হার কমাতে প্রমাণিত হয়েছে।
409,পুনর্বণ্টন,বৃহত্তর সমতা অর্জনের জন্য সম্পদের পুনর্বণ্টন।,প্রগতিশীল কর ব্যবস্থা ধনী থেকে সবচেয়ে সুবিধাবঞ্চিতদের মধ্যে সম্পদের পুনর্বণ্টন সম্ভব করে।
410,শক্তিশালী করা,বিদ্যমান ধারণা বা কাঠামোকে শক্তিশালী করা বা সমর্থন করা।,অপরাধের মিডিয়া চিত্রায়ন অসাবধানতাবশত নির্দিষ্ট সামাজিক গোষ্ঠী সম্পর্কে নেতিবাচক ধারণাগুলিকে আরও শক্তিশালী করতে পারে।
411,স্থিতিস্থাপকতা,অসুবিধা থেকে দ্রুত পুনরুদ্ধারের ক্ষমতা।,জলবায়ু পরিবর্তনের প্রভাব মোকাবেলায় জনগণকে সাহায্য করার জন্য সম্প্রদায়ের স্থিতিস্থাপকতা গড়ে তোলা অপরিহার্য।
412,প্রতিশোধ,আঘাত বা আক্রমণের প্রতিক্রিয়ায় গৃহীত পদক্ষেপ।,প্রধান অর্থনীতির মধ্যে বাণিজ্য প্রতিশোধ শুল্ক বৃদ্ধির একটি ক্ষতিকর চক্রকে ট্রিগার করতে পারে।
413,পৃথকীকরণ,সমাজে গোষ্ঠীগুলির জোরপূর্বক বিচ্ছিন্নতা।,শিক্ষা ব্যবস্থায় বর্ণগত বিচ্ছিন্নতা সামাজিক সমতার উপর দীর্ঘস্থায়ী নেতিবাচক প্রভাব ফেলে।
414,আর্থ-সামাজিক,সামাজিক এবং অর্থনৈতিক উভয় কারণের সাথে সম্পর্কিত।,একটি শিশুর আর্থ-সামাজিক পটভূমি শিক্ষাগত সাফল্যের সবচেয়ে শক্তিশালী ভবিষ্যদ্বাণীগুলির মধ্যে একটি।
415,সার্বভৌমত্ব,একটি রাষ্ট্রের সর্বোচ্চ কর্তৃত্ব এবং স্বাধীনতা।,আন্তর্জাতিক চুক্তিগুলি কখনও কখনও দেশগুলির পূর্ণ অর্থনৈতিক সার্বভৌমত্ব রক্ষার আকাঙ্ক্ষার সাথে সাংঘর্ষিক হয়।
416,ভর্তুকি দেওয়া,সরকারি তহবিল দিয়ে আর্থিকভাবে সহায়তা করা।,জীবাশ্ম জ্বালানির সাথে আরও প্রতিযোগিতামূলক করার জন্য অনেক সরকার নবায়নযোগ্য জ্বালানিতে ভর্তুকি দেয়।
417,সংবেদনশীল,কোনও কিছু দ্বারা প্রভাবিত বা দুর্বল হওয়ার সম্ভাবনা।,বয়স্ক জনগোষ্ঠী বিশেষ করে শ্বাসযন্ত্রের সংক্রামক রোগ থেকে গুরুতর অসুস্থতার জন্য সংবেদনশীল।
418,পদ্ধতিগত,একটি অংশের পরিবর্তে একটি সম্পূর্ণ সিস্টেমের সাথে সম্পর্কিত।,দারিদ্র্য মোকাবেলার জন্য পৃথক লক্ষণগুলিকে লক্ষ্য করে টুকরো টুকরো হস্তক্ষেপের পরিবর্তে পদ্ধতিগত পরিবর্তন প্রয়োজন।
419,পুনর্গঠন করা,নতুন রূপে আবার প্রকাশ করা বা উদ্ভাবন করা।,"নতুন প্রমাণের আলোকে, সরকারগুলিকে জনস্বাস্থ্য নীতির প্রতি তাদের দৃষ্টিভঙ্গি পুনর্গঠনের প্রয়োজন হতে পারে।"
420,সংকোচন,অর্থনৈতিক উৎপাদন বা কার্যকলাপে হ্রাস।,মহামারী চলাকালীন বিশ্বব্যাপী বাণিজ্যের তীব্র সংকোচন সরবরাহ শৃঙ্খলের ভঙ্গুরতা প্রকাশ করে।
421,বিচ্যুতি,স্বাভাবিক বা প্রত্যাশিত বিষয় থেকে বিচ্যুতি।,কিছু অর্থনীতিবিদ ২০০৮ সালের আর্থিক সংকটকে বাজারের কাঠামোগত ব্যর্থতার পরিবর্তে একটি বিচ্যুতি বলে মনে করেন।
422,পদত্যাগ করা,কর্তব্য বা দায়িত্ব পালনে ব্যর্থ হওয়া।,"যেসব সরকার জনসেবা বন্ধ করে দেয়, তাদের বিরুদ্ধে দুর্বল নাগরিকদের প্রতি তাদের দায়িত্ব এড়িয়ে যাওয়ার অভিযোগ আনা হতে পারে।"
423,তীব্র ক্রোধ,কথাবার্তা বা আচরণে তীব্র শত্রুতা।,ব্রেক্সিট আলোচনা ইইউ এবং যুক্তরাজ্যের প্রতিনিধিদের মধ্যে যথেষ্ট তীব্র তিক্ততার দ্বারা চিহ্নিত ছিল।
424,একত্রিত করা,একক দেহে একত্রিত বা একত্রিত করা।,প্রশাসনিক দক্ষতা উন্নত করতে এবং পরিচালন ব্যয় কমাতে বেশ কয়েকটি ছোট বিভাগকে একীভূত করা হয়েছিল।
425,উন্নতি করা,খারাপ পরিস্থিতিকে আরও ভালো বা সহনীয় করে তোলা।,আন্তর্জাতিক সাহায্য কর্মসূচির লক্ষ্য হলো সংঘাতপূর্ণ অঞ্চলে বাস্তুচ্যুত জনগোষ্ঠীর মুখোমুখি পরিস্থিতির উন্নতি করা।
426,কালানুক্রমিকতা,ঐতিহাসিক যুগে স্থানহীন কিছু।,সমালোচকরা যুক্তি দেন যে অনির্বাচিত উচ্চকক্ষ আধুনিক সমাজে একটি গণতান্ত্রিক কালবিন্দুতে পরিণত হয়েছে।
427,অসামঞ্জস্য,অংশগুলির মধ্যে সমতা বা সমতার অভাব।,ক্রেতা এবং বিক্রেতাদের মধ্যে তথ্যের অসামঞ্জস্যতা বাজারের ব্যর্থতা এবং অদক্ষ ফলাফলের দিকে নিয়ে যেতে পারে।
428,অবক্ষয়,ক্রমাগত চাপ বা ক্ষতির মাধ্যমে ধীরে ধীরে হ্রাস।,দীর্ঘস্থায়ী সংঘাত এক ক্ষয়ক্ষতির যুদ্ধে পরিণত হয় যা উভয় বিরোধী পক্ষের সম্পদ নিঃশেষ করে দেয়।
429,দ্বিখণ্ডন,দুটি শাখা বা অংশে বিভক্ত।,ক্রমবর্ধমান বৈষম্যের ফলে সমাজ ক্রমবর্ধমানভাবে বিচ্ছিন্ন দুটি অর্থনৈতিক গোষ্ঠীতে বিভক্ত হয়ে পড়েছে।
430,এড়িয়ে যাওয়া,কোনও নিয়ম বা বাধা অতিক্রম করার উপায় খুঁজে বের করা।,বহুজাতিক কর্পোরেশনগুলির বিরুদ্ধে দেশীয় কর বাধ্যবাধকতা এড়াতে অফশোর অ্যাকাউন্ট ব্যবহার করার অভিযোগ রয়েছে।
431,জবরদস্তিমূলক,জোর করে পদক্ষেপ নিতে বাধ্য করার জন্য বলপ্রয়োগ বা হুমকি ব্যবহার করা।,রাজনৈতিক ভিন্নমত দমনের জন্য বলপ্রয়োগমূলক ব্যবস্থার ব্যবহার মৌলিক গণতান্ত্রিক নীতি লঙ্ঘন করে।
432,পণ্যায়ন,কোনও কিছুকে বাজারজাত পণ্য হিসেবে বিবেচনা করার প্রক্রিয়া।,উচ্চশিক্ষার বাণিজ্যিকীকরণ বিশ্ববিদ্যালয়গুলিকে সরকারি প্রতিষ্ঠান থেকে বাণিজ্যিক প্রতিষ্ঠানে রূপান্তরিত করেছে।
433,আত্মতুষ্টি,স্পষ্ট বিপদ সত্ত্বেও সন্তুষ্ট আত্মতৃপ্তি।,ক্রমবর্ধমান বৈষম্যের মুখে রাজনৈতিক আত্মতুষ্টি সামাজিক বিভাজনকে উল্লেখযোগ্যভাবে প্রসারিত করেছে।
434,অনুমান,পর্যাপ্ত প্রমাণ ছাড়াই তৈরি একটি মতামত।,"অভিজ্ঞতালব্ধ তথ্য ছাড়া, নীতির অর্থনৈতিক প্রভাব সম্পর্কে দাবিগুলি কেবল অনুমানই থেকে যায়।"
435,সাপেক্ষিক,অনিশ্চিত পরিস্থিতি বা অবস্থার উপর নির্ভরশীল।,সংস্কার কর্মসূচির সাফল্য নির্ভর করছে টেকসই রাজনৈতিক প্রতিশ্রুতি এবং পর্যাপ্ত তহবিলের উপর।
436,সমর্থন করা,প্রমাণ সহ নিশ্চিত করা বা সমর্থন করা।,একাধিক স্বাধীন গবেষণায় এই তথ্যের সত্যতা নিশ্চিত করা হয়েছে যে বায়ু দূষণ মৃত্যুর হার উল্লেখযোগ্যভাবে বৃদ্ধি করে।
437,কমানো,উল্লেখযোগ্যভাবে কিছু কমানো বা সীমাবদ্ধ করা।,জাতীয় স্বাস্থ্য সংকটের তীব্রতার সময় নাগরিক স্বাধীনতা খর্ব করার জন্য জরুরি আইন প্রণয়ন করা হয়েছিল।
438,সীমারেখা টানা,সুনির্দিষ্টভাবে এবং স্পষ্টভাবে বর্ণনা করা বা নির্দেশ করা।,আন্তর্জাতিক চুক্তিগুলিতে প্রতিটি স্বাক্ষরকারী দেশের দায়িত্ব স্পষ্টভাবে চিহ্নিত করা উচিত।
439,জনসংখ্যাতাত্ত্বিক লভ্যাংশ,বৃহত্তর কর্মক্ষম জনসংখ্যা থেকে অর্থনৈতিক প্রবৃদ্ধি।,শিক্ষায় বিনিয়োগের মাধ্যমে সাব-সাহারান আফ্রিকার জনসংখ্যাগত লভ্যাংশ কাজে লাগানোর সুযোগ রয়েছে।
440,নিবৃত্ত করা,ভয় বা সন্দেহের মাধ্যমে কর্মকে নিরুৎসাহিত করা।,পরিবেশগত লঙ্ঘনের জন্য আরও কঠোর শাস্তি কর্পোরেশনগুলিকে অবৈধভাবে জলপথ দূষণ করা থেকে বিরত রাখতে পারে।
441,দ্বিবিভাজন,দুটি বিপরীত শ্রেণীতে একটি তীক্ষ্ণ বিভাজন।,অর্থনৈতিক প্রবৃদ্ধি এবং পরিবেশ সুরক্ষার মধ্যে দ্বিধাবিভক্তি প্রায়শই একটি ভুল পছন্দ হিসেবে উপস্থাপিত হয়।
442,বিস্তার,বিস্তৃত এলাকা জুড়ে কোনও কিছুর বিস্তার।,ডিজিটাল প্রযুক্তির দ্রুত প্রসার বিশ্বব্যাপী তথ্য উৎপাদন এবং ব্যবহারের পদ্ধতিকে বদলে দিয়েছে।
443,ভোটাধিকার থেকে বঞ্চিত করা,কাউকে অধিকার বা সুযোগ-সুবিধা থেকে বঞ্চিত করা।,জটিল ভোটার নিবন্ধনের প্রয়োজনীয়তা নিম্ন আয়ের এবং সংখ্যালঘু সম্প্রদায়গুলিকে অসামঞ্জস্যপূর্ণভাবে ভোটাধিকার থেকে বঞ্চিত করতে পারে।
444,ভিন্ন,মূলত ভিন্ন ধরণের; তুলনীয় নয়।,নীতিমালাটি অবশ্যই ভিন্ন ভিন্ন অর্থনৈতিক পরিস্থিতির অধিকারী বিভিন্ন সম্প্রদায়ের চাহিদা পূরণ করবে।
445,কার্যকারিতা,কাঙ্ক্ষিত ফলাফল অর্জনের ক্ষমতা।,নতুন চিকিৎসা পদ্ধতি জনসাধারণের ব্যবহারের জন্য অনুমোদিত হওয়ার আগে ক্লিনিক্যাল ট্রায়ালগুলিতে এর কার্যকারিতা কঠোরভাবে পরীক্ষা করা উচিত।
446,সমতাবাদী,সকলের জন্য সমান অধিকারে বিশ্বাস করা বা এর পক্ষে কথা বলা।,একটি সত্যিকারের সমতাবাদী সমাজকে আনুষ্ঠানিক আইনি সমতা এবং সুযোগের বাস্তব সমতা উভয়কেই সম্বোধন করতে হবে।
447,দৃঢ়ভাবে প্রতিষ্ঠিত,দৃঢ়ভাবে প্রতিষ্ঠিত এবং পরিবর্তন করা কঠিন।,নিয়োগের ক্ষেত্রে গভীরভাবে প্রোথিত লিঙ্গ বৈষম্য সিনিয়র ভূমিকায় নারীদের জন্য এখনও অসুবিধার কারণ।
448,ভারসাম্য,বিরোধী শক্তির মধ্যে ভারসাম্যের অবস্থা।,"সরবরাহ ও চাহিদা তত্ত্ব অনুসারে, বাজারগুলি সময়ের সাথে সাথে স্বাভাবিকভাবেই মূল্যের ভারসাম্যের দিকে ঝুঁকবে।"
449,নির্মূল করা,কোনো কিছু সম্পূর্ণরূপে ধ্বংস করা বা নির্মূল করা।,বিশ্ব স্বাস্থ্য সংস্থার বিশ্বব্যাপী পোলিও নির্মূলের লক্ষ্য অর্জনের জন্য সর্বজনীন টিকাদানের আওতা প্রয়োজন।
450,ব্যাখ্যা করা,অজানা পরিস্থিতির পূর্বাভাস দেওয়ার জন্য জ্ঞাত তথ্য প্রসারিত করা।,ছোট নমুনা থেকে প্রাপ্ত ফলাফল সমগ্র জনসংখ্যার উপর এক্সট্রাপোলেট করার চেষ্টা করার সময় গবেষকদের অবশ্যই সতর্ক থাকতে হবে।
451,বানানো,মিথ্যা তথ্য উদ্ভাবন করা; তৈরি করা।,"যেসব সাংবাদিক প্রমাণ তৈরি করেন, তারা গণমাধ্যমের প্রতি জনসাধারণের আস্থা নষ্ট করেন এবং গণতান্ত্রিক আলোচনার ক্ষতি করেন।"
452,সম্ভাব্যতা,সম্ভব এবং ব্যবহারিক হওয়ার গুণমান।,বৃহৎ পরিকাঠামো প্রকল্প অনুমোদিত হওয়ার আগে একটি বিস্তৃত সম্ভাব্যতা সমীক্ষা প্রয়োজন।
453,রাজস্ব ঘাটতি,যখন সরকারের ব্যয় তার আয়ের চেয়ে বেশি হয়।,"ক্রমবর্ধমান রাজস্ব ঘাটতি সরকারগুলিকে হয় কর বাড়াতে বাধ্য করে, নয়তো অপরিহার্য সরকারি ব্যয় কমাতে।"
454,যুগান্তকারী,উদ্ভাবনী এবং অগ্রণী; নতুন ধারণা প্রবর্তন।,জিন সম্পাদনার উপর যুগান্তকারী গবেষণা বংশগত রোগের চিকিৎসার জন্য নতুন সম্ভাবনার দ্বার উন্মোচন করেছে।
455,সামগ্রিক,"পুরো সিস্টেমের অংশগুলিকে নয়, বরং তার দিকেই মনোযোগ দেওয়া।","জনস্বাস্থ্যের জন্য একটি সামগ্রিক পদ্ধতির মাধ্যমে সামাজিক, অর্থনৈতিক এবং পরিবেশগত নির্ধারকগুলিকে একই সাথে মোকাবেলা করতে হবে।"
456,সমজাতীয়,অনুরূপ বা অভিন্ন উপাদান নিয়ে গঠিত।,ক্রমবর্ধমানভাবে একজাতীয় নগর সংস্কৃতি ঐতিহ্যবাহী স্থানীয় সম্প্রদায়ের সমৃদ্ধ বৈচিত্র্যকে ক্ষয় করতে পারে।
457,বাধা দেওয়া,অগ্রগতি বা চলাচলে বাধা বা বাধা প্রদান করা।,দুর্নীতিগ্রস্ত আমলাতান্ত্রিক অনুশীলন অর্থনৈতিক উন্নয়নকে বাধাগ্রস্ত করে এবং বিদেশী সরাসরি বিনিয়োগকে নিরুৎসাহিত করে।
458,শুরুর,ঘটতে বা বিকাশ শুরু; প্রাথমিক পর্যায়ে।,প্রাথমিক অর্থনৈতিক মন্দাকে পূর্ণ মন্দায় পরিণত হওয়া থেকে রক্ষা করার জন্য প্রাথমিক হস্তক্ষেপ অত্যন্ত গুরুত্বপূর্ণ।
459,নির্বিচারে,সাবধানতার সাথে বিচার না করেই করা হয়েছে; এলোমেলো এবং অসাবধান।,কীটনাশকের নির্বিচার ব্যবহার বাস্তুতন্ত্রের ক্ষতি করে এবং প্রজাতির ক্ষতি করে লক্ষ্যমাত্রার চেয়ে অনেক বেশি।
460,সহজাত,একটি স্থায়ী অপরিহার্য বৈশিষ্ট্য হিসেবে বিদ্যমান।,অর্থনৈতিক প্রবৃদ্ধি সর্বাধিকীকরণ এবং প্রাকৃতিক পরিবেশ রক্ষার মধ্যে অন্তর্নিহিত উত্তেজনা রয়েছে।
461,প্ররোচিত করা,কোনও ক্রিয়া বা ঘটনা ঘটানো বা শুরু করা।,নাগরিক সমাজের গোষ্ঠীগুলি প্রায়শই সরকারি প্রতিষ্ঠানের উপর জনসাধারণের চাপ সৃষ্টি করে নীতি পরিবর্তনের জন্য উৎসাহিত করে।
462,প্রশমিত করা,কোনও কিছুর তীব্রতা বা প্রভাব কমাতে।,ঘনবসতিপূর্ণ শহরগুলিতে শহুরে গাছ লাগানো তাপ দ্বীপের প্রভাব কমাতে সাহায্য করতে পারে।
463,স্থায়ী করা,কোনও কিছুকে অনির্দিষ্টকালের জন্য চালিয়ে যাওয়া।,বিদ্যমান শ্রেণী কাঠামোর প্রতিফলনকারী শিক্ষা ব্যবস্থা সামাজিক বৈষম্য কমানোর পরিবর্তে স্থায়ী হওয়ার প্রবণতা রাখে।
464,বাস্তববাদী,তাত্ত্বিকভাবে নয় বরং ব্যবহারিকভাবে বিষয়গুলি মোকাবেলা করা।,অভিবাসন নীতির একটি বাস্তবসম্মত পদ্ধতি মানবিক বাধ্যবাধকতার সাথে বাস্তবসম্মত সামাজিক সক্ষমতার ভারসাম্য বজায় রাখে।
465,অনিশ্চিত,অনিশ্চিত এবং অবনতির সম্ভাবনা; অস্থির।,শূন্য-ঘণ্টার চুক্তির বৃদ্ধি অনেক কর্মীকে আর্থিকভাবে অনিশ্চিত এবং অনিশ্চিত পরিস্থিতিতে ফেলেছে।
466,পূর্ববর্তী,প্রত্যাশিত ঘটনা রোধ করার জন্য আগে থেকেই ব্যবস্থা নেওয়া।,কিছু সরকার যুক্তি দেয় যে আসন্ন নিরাপত্তা হুমকির সম্মুখীন হলে আগাম সামরিক পদক্ষেপ ন্যায্য।
467,প্রতিফলন,কোনও ঘটনা বা কর্মের পরোক্ষ পরিণতি।,বাণিজ্য যুদ্ধ সরাসরি জড়িত দেশগুলির বাইরেও অনেক বেশি দেশগুলির জন্য গুরুতর অর্থনৈতিক প্রভাব ফেলতে পারে।
468,কঠোর,"কঠোর, সুনির্দিষ্ট এবং কঠোর সম্মতি।",কর্পোরেশনগুলিকে দূষণের খরচ বহির্ভূতভাবে চাপিয়ে দেওয়া থেকে বিরত রাখতে কঠোর পরিবেশগত বিধিনিষেধ প্রয়োজন।
469,দুর্বল করা,ধীরে ধীরে কিছু দুর্বল করা বা ক্ষতি করা।,ব্যাপক দুর্নীতি গণতান্ত্রিক প্রতিষ্ঠান এবং আইনের শাসনের প্রতি জনসাধারণের আস্থাকে ক্ষুন্ন করে।
470,পুনঃক্রমাঙ্কন করা,নতুন অবস্থার সাথে সাড়া দিয়ে সামঞ্জস্য বা পুনরায় সেট করা।,দ্রুত পরিবর্তিত বিশ্ব বাজার পরিস্থিতির সাথে সাড়া দিয়ে সরকারগুলিকে অর্থনৈতিক নীতি পুনর্বিন্যাস করতে হতে পারে।
471,সংশ্লেষণ,অন্য গোষ্ঠীর সাংস্কৃতিক বৈশিষ্ট্য গ্রহণ করা।,অভিবাসী সম্প্রদায়ের সংস্কৃতির সংমিশ্রণ ঐতিহ্য এবং স্থানীয় সাংস্কৃতিক রীতিনীতির মধ্যে একটি জটিল আলোচনার সাথে জড়িত।
472,বিচার করা,একটি আনুষ্ঠানিক রায় বা সিদ্ধান্ত নেওয়া।,দ্বিপাক্ষিকভাবে সমাধান করা সম্ভব নয় এমন দেশগুলির মধ্যে বিরোধ নিষ্পত্তির জন্য আন্তর্জাতিক ট্রাইব্যুনাল বিদ্যমান।
473,বিপরীতধর্মী,কোনও কিছুর সরাসরি বিরোধিতা বা বিরোধিতা।,বাকস্বাধীনতা দমন করা উদার গণতান্ত্রিক শাসনব্যবস্থার মূলনীতির পরিপন্থী।
474,ক্রমবর্ধমান,দ্রুত এবং জোরালোভাবে বৃদ্ধি বা বিকাশ।,দক্ষিণ-পূর্ব এশিয়ায় ক্রমবর্ধমান মধ্যবিত্ত শ্রেণীর ভোক্তা চাহিদা অভূতপূর্ব বৃদ্ধির দিকে পরিচালিত করছে।
475,একত্রিত হওয়া,একত্রিত হয়ে একটি ঐক্যবদ্ধ সমগ্র গঠন করা।,পরিবেশগত ও সামাজিক ন্যায়বিচারের একটি অভিন্ন এজেন্ডা ঘিরে বিভিন্ন কর্মী গোষ্ঠী একত্রিত হতে শুরু করে।
476,জ্ঞানী,কোন কিছু সম্পর্কে জ্ঞান বা সচেতনতা থাকা।,নীতিনির্ধারকদের শিল্প উন্নয়নের দীর্ঘমেয়াদী পরিবেশগত পরিণতি সম্পর্কে সম্পূর্ণরূপে সচেতন থাকতে হবে।
477,বিপরীতমুখী,কাঙ্ক্ষিত ফলাফলের বিপরীত ফলাফল পাওয়া।,"অতিরিক্ত শাস্তিমূলক ওষুধ নীতিগুলি বিপরীতমুখী হতে পারে, মাদকদ্রব্যের অপব্যবহার কমানোর পরিবর্তে অপরাধ বৃদ্ধি করতে পারে।"
478,চক্রাকার,বারবার পুনরাবৃত্তির মাধ্যমে নিয়মিত পুনরাবৃত্তি।,"দারিদ্র্য প্রায়শই চক্রাকারে ঘটে, শিক্ষা এবং সুযোগের অপর্যাপ্ততার কারণে প্রজন্মের পর প্রজন্ম ধরে চলে।"
479,জনতাবাদী মনোভাব,জনপ্রিয় আবেগপ্রবণ আবেদন ব্যবহার করে রাজনৈতিক কারসাজি।,গণতান্ত্রিক সমাজে জনতাবাদী মনোভাবের উত্থান যুক্তিসঙ্গত এবং প্রমাণ-ভিত্তিক শাসনব্যবস্থার জন্য একটি গুরুতর হুমকি।
480,স্থানীয়,একটি নির্দিষ্ট এলাকায় নিয়মিতভাবে পাওয়া যায় এবং ব্যাপকভাবে পাওয়া যায়।,সরকারি প্রতিষ্ঠানগুলিতে ব্যাপক দুর্নীতির কারণে নাগরিকদের প্রয়োজনীয় সেবা প্রদানে বাধা সৃষ্টি হচ্ছে।
481,জ্ঞান-বিজ্ঞানী,জ্ঞান বা এর বৈধতার মাত্রা সম্পর্কিত।,জ্ঞানগত নম্রতার জন্য জননীতি প্রণয়নের সময় আমরা যা জানতে পারি তার সীমা স্বীকার করা প্রয়োজন।
482,জরুরি,তাৎক্ষণিক পদক্ষেপ বা মনোযোগ প্রয়োজন; জরুরি।,শরণার্থী সংকটের জরুরি দাবিগুলির জন্য একটি তাৎক্ষণিক এবং সমন্বিত আন্তর্জাতিক প্রতিক্রিয়া প্রয়োজন।
483,বহির্মুখী,আঞ্চলিক সীমানার বাইরে সম্প্রসারণ বা পরিচালনা।,কিছু দেশ বিদেশে ঘুষের জন্য কোম্পানিগুলির বিরুদ্ধে মামলা করার জন্য বহির্মুখী আইন প্রয়োগ করে।
484,ভূ-রাজনৈতিক,ভূগোল দ্বারা প্রভাবিত রাজনীতির সাথে সম্পর্কিত।,গুরুত্বপূর্ণ খনিজ সম্পদের জন্য প্রতিযোগিতা বৃহৎ শক্তিগুলির মধ্যে ভূ-রাজনৈতিক উত্তেজনা ক্রমশ বাড়িয়ে তুলছে।
485,ভিন্নধর্মী,চরিত্রে বৈচিত্র্যময় অথবা বিভিন্ন উপাদানের সমন্বয়ে গঠিত।,একটি ভিন্নধর্মী কর্মীবাহিনী বিভিন্ন দৃষ্টিভঙ্গি নিয়ে আসে যা বৃহত্তর সাংগঠনিক উদ্ভাবনকে চালিত করতে পারে।
486,অনুসন্ধানমূলক,পরীক্ষামূলক এবং ব্যবহারিক পদ্ধতির মাধ্যমে আবিষ্কার সক্ষম করা।,আচরণগত অর্থনীতি প্রকাশ করে যে কীভাবে জ্ঞানীয় হিউরিস্টিক ব্যক্তিদের পদ্ধতিগতভাবে অযৌক্তিক সিদ্ধান্ত নিতে পরিচালিত করতে পারে।
487,সংকরায়ন,দুটি স্বতন্ত্র উপাদানের সমন্বয়ের প্রক্রিয়া।,বিশ্বায়িত শহরগুলিতে সাংস্কৃতিক সংকরায়ন একাধিক ঐতিহ্য থেকে নতুন সৃজনশীল রূপ তৈরি করে।
488,অপরিবর্তনীয়,সময়ের সাথে সাথে অপরিবর্তনীয়; পরিবর্তন করা অসম্ভব।,"কিছু দার্শনিক মনে করেন যে নৈতিক সত্য অপরিবর্তনীয়, আবার অন্যরা যুক্তি দেন যে তারা সমাজের সাথে সাথে বিকশিত হয়।"
