id,front,back,example
439,lợi ích nhân khẩu học,Tăng trưởng kinh tế đến từ dân số trong độ tuổi lao động ngày càng tăng.,Khu vực châu Phi cận Sahara có cơ hội khai thác lợi thế dân số thông qua đầu tư vào giáo dục.
440,ngăn chặn,Ngăn cản hành động bằng cách gieo rắc nỗi sợ hãi hoặc nghi ngờ.,Việc áp dụng hình phạt nặng hơn đối với các hành vi vi phạm môi trường có thể ngăn cản các tập đoàn gây ô nhiễm nguồn nước bất hợp pháp.
441,sự phân đôi,Phân chia rõ rệt thành hai nhóm trái ngược nhau.,Sự đối lập giữa tăng trưởng kinh tế và bảo vệ môi trường thường được trình bày như một sự lựa chọn sai lầm.
442,khuếch tán,Sự lan rộng của một thứ gì đó trên một khu vực rộng lớn.,Sự lan tỏa nhanh chóng của công nghệ kỹ thuật số đã làm thay đổi cách thức sản xuất và tiêu thụ thông tin trên toàn cầu.
443,tước quyền,Tước đoạt quyền hoặc đặc quyền của ai đó.,Các yêu cầu đăng ký cử tri phức tạp có thể tước đoạt quyền bầu cử của các cộng đồng thu nhập thấp và thiểu số một cách không cân xứng.
444,khác biệt,"Về bản chất, chúng khác nhau; không thể so sánh được.",Chính sách này phải đáp ứng nhu cầu của các cộng đồng khác nhau với hoàn cảnh kinh tế rất khác biệt.
445,hiệu quả,Khả năng tạo ra kết quả mong muốn.,Các thử nghiệm lâm sàng phải kiểm tra nghiêm ngặt hiệu quả của các phương pháp điều trị mới trước khi chúng được phê duyệt để sử dụng rộng rãi.
446,bình đẳng,Tin tưởng hoặc ủng hộ quyền bình đẳng cho tất cả mọi người.,Một xã hội thực sự bình đẳng phải giải quyết cả sự bình đẳng về mặt pháp lý hình thức và sự bình đẳng về cơ hội thực chất.
447,ăn sâu,Đã được thiết lập vững chắc và khó thay đổi.,Sự thiên vị giới tính ăn sâu trong thực tiễn tuyển dụng tiếp tục gây bất lợi cho phụ nữ trong các vị trí cấp cao.
448,trạng thái cân bằng,Trạng thái cân bằng giữa các lực lượng đối lập.,Lý thuyết cung cầu cho rằng thị trường sẽ tự nhiên hướng tới trạng thái cân bằng giá theo thời gian.
449,xóa bỏ,Phá hủy hoặc loại bỏ hoàn toàn một thứ gì đó.,Mục tiêu của Tổ chức Y tế Thế giới về việc xóa sổ bệnh bại liệt trên toàn cầu đòi hỏi phải có độ bao phủ tiêm chủng toàn diện.
450,ngoại suy,Mở rộng dữ liệu đã biết để dự đoán các tình huống chưa biết.,Các nhà nghiên cứu cần thận trọng khi cố gắng ngoại suy kết quả từ các mẫu nhỏ sang toàn bộ quần thể.
451,chế tạo,Tạo ra thông tin sai lệch; bịa đặt.,Các nhà báo bịa đặt bằng chứng làm suy yếu lòng tin của công chúng vào giới truyền thông và gây tổn hại đến diễn ngôn dân chủ.
452,tính khả thi,Phẩm chất của sự khả thi và tính thực tiễn.,Cần phải tiến hành một nghiên cứu khả thi toàn diện trước khi phê duyệt các dự án cơ sở hạ tầng quy mô lớn.
453,thâm hụt ngân sách,Khi chi tiêu của chính phủ vượt quá thu nhập.,Thâm hụt ngân sách ngày càng tăng buộc các chính phủ phải tăng thuế hoặc cắt giảm chi tiêu công thiết yếu.
454,đột phá,Sáng tạo và tiên phong; giới thiệu những ý tưởng mới.,Nghiên cứu đột phá về chỉnh sửa gen đã mở ra những khả năng mới trong điều trị các bệnh di truyền.
455,toàn diện,Giải quyết toàn bộ hệ thống chứ không phải chỉ từng phần riêng lẻ.,"Một cách tiếp cận toàn diện đối với sức khỏe cộng đồng cần phải giải quyết đồng thời các yếu tố quyết định về xã hội, kinh tế và môi trường."
456,đồng nhất,Bao gồm các yếu tố tương tự hoặc đồng nhất.,Các nền văn hóa đô thị ngày càng đồng nhất có thể làm xói mòn sự đa dạng phong phú của các cộng đồng địa phương truyền thống.
457,cản trở,Làm cản trở hoặc gây khó khăn cho sự tiến bộ hoặc chuyển động.,Các hành vi quan liêu tham nhũng cản trở sự phát triển kinh tế và làm nản lòng đầu tư trực tiếp nước ngoài.
458,khởi đầu,Đang bắt đầu xảy ra hoặc phát triển; ở giai đoạn đầu.,Can thiệp sớm là yếu tố then chốt để ngăn chặn một cuộc suy thoái kinh tế mới chớm nở trở thành một cuộc suy thoái toàn diện.
459,không phân biệt đối xử,Thực hiện mà không cân nhắc kỹ lưỡng; tùy tiện và cẩu thả.,"Việc sử dụng thuốc trừ sâu bừa bãi gây tổn hại đến hệ sinh thái và ảnh hưởng xấu đến nhiều loài sinh vật, vượt xa mục tiêu ban đầu."
460,vốn có,Tồn tại như một đặc điểm thiết yếu vĩnh viễn.,Luôn tồn tại những mâu thuẫn cố hữu giữa việc tối đa hóa tăng trưởng kinh tế và bảo vệ môi trường tự nhiên.
461,kích động,Gây ra hoặc khởi xướng một hành động hoặc sự kiện.,Các nhóm xã hội dân sự thường thúc đẩy thay đổi chính sách bằng cách huy động áp lực dư luận lên các thể chế chính phủ.
462,giảm thiểu,Làm giảm mức độ nghiêm trọng hoặc tác động của một điều gì đó.,Việc trồng cây xanh trong đô thị có thể giúp giảm thiểu hiệu ứng đảo nhiệt ở các thành phố đông dân cư.
463,duy trì,Làm cho một việc gì đó tiếp diễn vô thời hạn.,Các hệ thống giáo dục phản ánh cấu trúc giai cấp hiện có thường duy trì chứ không làm giảm bớt bất bình đẳng xã hội.
464,thực dụng,Giải quyết vấn đề một cách thực tế hơn là lý thuyết.,Một cách tiếp cận thực dụng đối với chính sách di cư cần cân bằng giữa các nghĩa vụ nhân đạo với khả năng thực tế của xã hội.
465,bấp bênh,Tình hình không chắc chắn và có khả năng xấu đi; không ổn định.,Sự gia tăng của các hợp đồng không đảm bảo giờ làm đã đẩy nhiều người lao động vào tình trạng tài chính bấp bênh và không an toàn.
466,phòng ngừa,Hành động chủ động để ngăn chặn một sự kiện đã được dự đoán trước.,Một số chính phủ cho rằng hành động quân sự phủ đầu là chính đáng khi đối mặt với mối đe dọa an ninh cận kề.
467,hậu quả,Hậu quả gián tiếp của một sự kiện hoặc hành động.,"Chiến tranh thương mại có thể gây ra những hậu quả kinh tế nghiêm trọng cho các quốc gia, không chỉ riêng những nước trực tiếp tham gia."
468,nghiêm ngặt,"Tuân thủ nghiêm ngặt, chính xác và khắt khe.",Các quy định môi trường nghiêm ngặt là cần thiết để ngăn chặn các tập đoàn chuyển gánh nặng chi phí ô nhiễm sang người khác.
469,làm suy yếu,Làm suy yếu hoặc làm hư hại thứ gì đó một cách dần dần.,Tình trạng tham nhũng lan rộng làm suy yếu lòng tin của công chúng vào các thể chế dân chủ và pháp quyền.
470,hiệu chỉnh lại,Điều chỉnh hoặc thiết lập lại để đáp ứng với các điều kiện mới.,Các chính phủ có thể cần phải điều chỉnh lại chính sách kinh tế để ứng phó với điều kiện thị trường toàn cầu đang thay đổi nhanh chóng.
471,sự hòa nhập văn hóa,Tiếp thu các đặc điểm văn hóa từ một nhóm người khác.,Quá trình hòa nhập văn hóa của các cộng đồng di cư bao gồm một sự tương tác phức tạp giữa các chuẩn mực văn hóa truyền thống và văn hóa bản địa.
472,xét xử,Đưa ra phán quyết hoặc quyết định chính thức.,Các tòa án quốc tế tồn tại để phân xử các tranh chấp giữa các quốc gia mà không thể giải quyết song phương.
473,đối lập,Trái ngược hoàn toàn hoặc mâu thuẫn với điều gì đó.,Việc đàn áp tự do ngôn luận đi ngược lại với các nguyên tắc nền tảng của nền quản trị dân chủ tự do.
474,bùng nổ,Phát triển nhanh chóng và mạnh mẽ.,Tầng lớp trung lưu đang phát triển mạnh mẽ ở Đông Nam Á đang thúc đẩy sự tăng trưởng chưa từng có về nhu cầu tiêu dùng.
475,hợp nhất,Cùng nhau hợp nhất để tạo thành một thể thống nhất.,Các nhóm hoạt động khác nhau bắt đầu hợp nhất xung quanh một chương trình nghị sự chung về công bằng môi trường và xã hội.
476,nhận thức,Có kiến ​​thức hoặc nhận thức về một điều gì đó.,Các nhà hoạch định chính sách phải nhận thức đầy đủ về những hậu quả môi trường lâu dài của sự phát triển công nghiệp.
477,phản tác dụng,Gây ra tác dụng ngược lại so với mong muốn.,"Các chính sách trừng phạt ma túy quá mức có thể phản tác dụng, làm gia tăng tội phạm thay vì giảm lạm dụng chất gây nghiện."
478,tuần hoàn,Xảy ra đều đặn theo một chuỗi lặp đi lặp lại.,"Nghèo đói thường mang tính vòng luẩn quẩn, truyền từ thế hệ này sang thế hệ khác do thiếu tiếp cận với giáo dục và cơ hội."
479,sự mị dân,Thao túng chính trị bằng cách sử dụng các lời kêu gọi cảm xúc dân túy.,Sự trỗi dậy của chủ nghĩa mị dân trong các xã hội dân chủ đặt ra mối đe dọa nghiêm trọng đối với nền quản trị dựa trên lý trí và bằng chứng.
480,đặc hữu,Thường xuyên được tìm thấy và phân bố rộng rãi ở một khu vực cụ thể.,Tình trạng tham nhũng tràn lan trong các cơ quan nhà nước cản trở việc cung cấp dịch vụ hiệu quả cho người dân có nhu cầu.
481,nhận thức,Liên quan đến kiến ​​thức hoặc mức độ xác thực của kiến ​​thức đó.,Sự khiêm nhường về mặt nhận thức đòi hỏi phải thừa nhận những giới hạn về kiến ​​thức mà chúng ta có thể có khi xây dựng chính sách công.
482,khẩn cấp,Cần hành động hoặc chú ý ngay lập tức; khẩn cấp.,Những yêu cầu cấp thiết của cuộc khủng hoảng người tị nạn đòi hỏi một phản ứng quốc tế phối hợp và kịp thời.
483,ngoài lãnh thổ,Mở rộng hoặc hoạt động vượt ra ngoài phạm vi lãnh thổ.,Một số quốc gia áp dụng luật pháp ngoài lãnh thổ để truy tố các công ty về tội hối lộ xảy ra ở nước ngoài.
484,địa chính trị,Liên quan đến chính trị chịu ảnh hưởng bởi địa lý.,"Cạnh tranh giành các nguồn tài nguyên khoáng sản quan trọng ngày càng gia tăng, dẫn đến căng thẳng địa chính trị giữa các cường quốc lớn."
485,không đồng nhất,Đa dạng về đặc điểm hoặc được cấu thành từ các yếu tố khác nhau.,"Lực lượng lao động đa dạng mang đến những góc nhìn khác nhau, có thể thúc đẩy sự đổi mới mạnh mẽ hơn trong tổ chức."
486,tự tìm tòi,Tạo điều kiện cho việc khám phá thông qua thử nghiệm và các phương pháp thực tiễn.,Kinh tế học hành vi cho thấy cách thức các lối suy luận nhận thức có thể dẫn dắt cá nhân đưa ra những quyết định phi lý một cách có hệ thống.
487,lai ghép,Quá trình kết hợp hai yếu tố khác biệt.,"Sự giao thoa văn hóa trong các thành phố toàn cầu hóa tạo ra những hình thức sáng tạo mới, kế thừa từ nhiều truyền thống khác nhau."
488,bất biến,Không thay đổi theo thời gian; không thể thay đổi.,"Một số triết gia cho rằng chân lý đạo đức là bất biến, trong khi những người khác lại lập luận rằng chúng phát triển cùng với xã hội."
489,không thể lay chuyển,Không thể ngăn chặn hay phòng ngừa; không ngừng nghỉ.,Mực nước biển dâng cao không ngừng đặt ra mối đe dọa hiện hữu đối với các cộng đồng ven biển vùng trũng trên toàn thế giới.
490,xảo quyệt,Gây hại dần dần một cách tinh vi và kín đáo.,"Thiên kiến ​​vô thức có thể gây ảnh hưởng ngấm ngầm đến các quyết định tuyển dụng, làm trầm trọng thêm tình trạng bất bình đẳng mang tính hệ thống tại nơi làm việc."
491,không thể giải quyết,"Quá khó để quản lý, giải quyết hoặc xử lý.",Xung đột Israel-Palestine đã chứng tỏ là một vấn đề nan giải bất chấp hàng thập kỷ nỗ lực ngoại giao quốc tế.
492,đa diện,Có nhiều khía cạnh hoặc chiều kích khác nhau.,"Giải quyết vấn đề biến đổi khí hậu đòi hỏi một cách tiếp cận đa chiều, kết hợp giữa thay đổi về công nghệ, chính trị và hành vi."
493,mới hình thành,Mới bắt đầu tồn tại hoặc phát triển.,Đầu tư vào lĩnh vực năng lượng tái tạo đang phát triển có thể giúp các quốc gia chuyển đổi khỏi sự phụ thuộc vào nhiên liệu hóa thạch.
494,chuẩn mực,Liên quan đến hoặc thiết lập các chuẩn mực hành vi.,Các giả định chuẩn mực về vai trò giới có thể ảnh hưởng đáng kể đến việc thiết kế chính sách giáo dục và nơi làm việc.
495,che giấu,Làm cho điều gì đó trở nên không rõ ràng hoặc khó hiểu.,Đôi khi các chính trị gia sử dụng ngôn ngữ chuyên ngành để che giấu những quyết định không được lòng công chúng.
496,nghịch lý,Nghe có vẻ mâu thuẫn nhưng có thể đúng.,Thật nghịch lý khi việc tăng cường tiếp cận thông tin không phải lúc nào cũng dẫn đến sự tham gia chính trị tích cực hơn của công chúng.
497,cộng sinh,Liên quan đến lợi ích tương hỗ giữa hai bên.,Mối quan hệ cộng sinh giữa các trường đại học và ngành công nghiệp thúc đẩy sự đổi mới và khả năng cạnh tranh kinh tế.
498,thoáng qua,Chỉ kéo dài trong thời gian ngắn; tạm thời.,Các đợt bùng nổ kinh tế nhờ xuất khẩu hàng hóa thường chỉ diễn ra trong thời gian ngắn và không tạo ra sự phát triển bền vững.
499,phổ biến,Hiện diện và có mặt ở khắp mọi nơi cùng một lúc.,Điện thoại thông minh đã trở nên phổ biến đến mức việc bị loại trừ khỏi thế giới kỹ thuật số hiện nay được xem là một hình thức bất lợi xã hội nghiêm trọng.
500,bá quyền,Liên quan đến quyền lực thống trị người khác.,Các nhà phê bình cho rằng các chuẩn mực văn hóa phương Tây mang tính bá quyền thường được áp đặt lên các quốc gia đang phát triển thông qua các thể chế toàn cầu.
