id,front,back,example
400,उत्पीड़न,दूसरों पर लंबे समय तक अनुचित अधिकार या नियंत्रण बनाए रखना।,अल्पसंख्यक समूहों के ऐतिहासिक उत्पीड़न ने गहरी जड़ें जमा चुकी असमानताओं को जन्म दिया है जो आज भी कायम हैं।
401,प्रकोप,किसी बीमारी या हिंसा का अचानक घटित होना।,एक नए वायरल रोग के प्रकोप के कारण तत्काल अंतरराष्ट्रीय स्तर पर सार्वजनिक स्वास्थ्य आपातकालीन उपाय किए गए।
402,प्रति व्यक्ति,किसी दी गई जनसंख्या में प्रत्येक व्यक्ति के लिए।,प्रति व्यक्ति जीडीपी का उपयोग आमतौर पर विभिन्न देशों में औसत जीवन स्तर की तुलना करने के लिए किया जाता है।
403,ध्रुवीकरण,दो बिल्कुल विपरीत समूहों में विभाजन।,राजनीतिक ध्रुवीकरण ने प्रमुख राष्ट्रीय मुद्दों पर द्विदलीय सहयोग को तेजी से कठिन बना दिया है।
404,निजीकरण,राज्य के स्वामित्व वाली संपत्तियों का निजी स्वामित्व में हस्तांतरण।,पानी और ऊर्जा जैसी उपयोगिताओं के निजीकरण की व्यापक रूप से आलोचना की गई है क्योंकि इससे पहुंच कम हो गई है।
405,प्रसार,किसी चीज की संख्या में तेजी से वृद्धि होना।,सोशल मीडिया पर गलत सूचनाओं का प्रसार लोकतांत्रिक प्रक्रियाओं के लिए एक गंभीर खतरा पैदा करता है।
406,निकटता,"स्थान, समय या संबंध के संदर्भ में निकटता।",आर्थिक केंद्रों से भौगोलिक निकटता किसी क्षेत्र के विकास और वृद्धि को महत्वपूर्ण रूप से प्रभावित करती है।
407,पुष्टि करना,किसी समझौते या कानून को औपचारिक रूप से अनुमोदित करना।,वैश्विक जलवायु प्रतिबद्धताओं का सार्थक प्रभाव तभी हो सकता है जब अधिक से अधिक देश पेरिस समझौते की पुष्टि करें।
408,जुर्म,पिछली सजा के बाद दोबारा अपराध करने की प्रवृत्ति।,यह सिद्ध हो चुका है कि प्रभावी पुनर्वास कार्यक्रम पूर्व अपराधियों के बीच पुनरावृत्ति की दर को कम करने में कारगर हैं।
409,पुनर्विभाजन,अधिक समानता प्राप्त करने के लिए संसाधनों का पुनर्वितरण।,प्रगतिशील कराधान से धन का पुनर्वितरण सबसे धनी लोगों से लेकर सबसे वंचित लोगों तक संभव हो पाता है।
410,सुदृढ़,किसी मौजूदा विचार या संरचना को मजबूत या समर्थन देना।,अपराध के मीडिया चित्रण अनजाने में ही कुछ विशेष सामाजिक समूहों के बारे में नकारात्मक रूढ़ियों को मजबूत कर सकते हैं।
411,लचीलापन,कठिनाइयों से जल्दी उबरने की क्षमता।,जलवायु परिवर्तन के प्रभावों का सामना करने में आबादी की मदद करने के लिए सामुदायिक लचीलापन का निर्माण करना आवश्यक है।
412,प्रतिशोध,किसी चोट या हमले के जवाब में की गई कार्रवाई।,प्रमुख अर्थव्यवस्थाओं के बीच व्यापारिक जवाबी कार्रवाई से टैरिफ में वृद्धि का एक हानिकारक चक्र शुरू हो सकता है।
413,पृथक्करण,समाज में समूहों का जबरन विभाजन।,शिक्षा प्रणालियों में नस्लीय भेदभाव का सामाजिक समानता पर दीर्घकालिक नकारात्मक प्रभाव पड़ता है।
414,सामाजिक आर्थिक,सामाजिक और आर्थिक दोनों कारकों से संबंधित।,किसी बच्चे की सामाजिक-आर्थिक पृष्ठभूमि शैक्षिक उपलब्धि के सबसे मजबूत भविष्यसूचकों में से एक बनी हुई है।
415,संप्रभुता,राज्य की सर्वोच्च सत्ता और स्वतंत्रता।,अंतर्राष्ट्रीय समझौते कभी-कभी राष्ट्रों की पूर्ण आर्थिक संप्रभुता को बनाए रखने की इच्छा के साथ टकराव पैदा करते हैं।
416,घूस देना,सरकारी निधियों से आर्थिक सहायता प्रदान करना।,कई सरकारें नवीकरणीय ऊर्जा को जीवाश्म ईंधन के मुकाबले अधिक प्रतिस्पर्धी बनाने के लिए उस पर सब्सिडी देती हैं।
417,अतिसंवेदनशील,किसी चीज से प्रभावित होने या उसके प्रति संवेदनशील होने की संभावना।,बुजुर्ग आबादी श्वसन संबंधी संक्रामक रोगों से गंभीर रूप से बीमार होने के प्रति विशेष रूप से संवेदनशील होती है।
418,प्रणालीगत,किसी एक भाग के बजाय संपूर्ण प्रणाली से संबंधित।,गरीबी से निपटने के लिए व्यक्तिगत लक्षणों को लक्षित करने वाले टुकड़ों में किए गए उपायों के बजाय व्यवस्थागत परिवर्तन की आवश्यकता है।
419,पुन:,किसी नई शैली में पुनः व्यक्त करना या तैयार करना।,"नए साक्ष्यों के आलोक में, सरकारों को सार्वजनिक स्वास्थ्य नीति के प्रति अपने दृष्टिकोण को पुन: तैयार करने की आवश्यकता हो सकती है।"
420,सिकुड़न,आर्थिक उत्पादन या गतिविधि में कमी।,महामारी के दौरान वैश्विक व्यापार में आई तीव्र गिरावट ने आपूर्ति श्रृंखलाओं की नाजुकता को उजागर कर दिया।
421,विपथन,सामान्य या अपेक्षित स्थिति से विचलन।,कुछ अर्थशास्त्री 2008 के वित्तीय संकट को बाजारों की संरचनात्मक विफलता के बजाय एक अपवाद मानते हैं।
422,त्यागना,किसी कर्तव्य या जिम्मेदारी को पूरा करने में विफल होना।,सार्वजनिक सेवाओं में कटौती करने वाली सरकारों पर कमजोर नागरिकों के प्रति अपनी जिम्मेदारी से पल्ला झाड़ने का आरोप लगाया जा सकता है।
423,रूखापन,वाणी या व्यवहार में घोर शत्रुता।,ब्रेक्सिट वार्ता के दौरान यूरोपीय संघ और ब्रिटेन के प्रतिनिधियों के बीच काफी कटुता देखने को मिली।
424,मिलाना,किसी चीज को मिलाकर एक इकाई बनाना।,प्रशासनिक दक्षता में सुधार लाने और परिचालन लागत को कम करने के लिए कई छोटे विभागों का विलय कर दिया गया।
425,उन्नति,किसी बुरी स्थिति को बेहतर या अधिक सहनीय बनाना।,अंतर्राष्ट्रीय सहायता कार्यक्रमों का उद्देश्य संघर्ष क्षेत्रों में विस्थापित आबादी की स्थितियों में सुधार करना है।
426,कालभ्रम,अपने ऐतिहासिक काल में कुछ बेमेल सा।,आलोचकों का तर्क है कि आधुनिक समाज में गैर-निर्वाचित ऊपरी सदन एक लोकतांत्रिक विसंगति बन गया है।
427,विषमता,भागों के बीच समानता या समतुल्यता का अभाव।,खरीदारों और विक्रेताओं के बीच सूचना की विषमता बाजार की विफलताओं और अप्रभावी परिणामों को जन्म दे सकती है।
428,संघर्षण,निरंतर दबाव या हानि के कारण धीरे-धीरे कमी आना।,यह लंबा संघर्ष एक ऐसा युद्ध बन गया जिसमें दोनों पक्षों के संसाधन समाप्त हो गए।
429,विभाजन,दो शाखाओं या भागों में विभाजन।,बढ़ती असमानता के कारण समाज दो ऐसे आर्थिक समूहों में विभाजित हो गया है जो एक दूसरे से तेजी से अलग होते जा रहे हैं।
430,गतिरोध उत्पन्न,किसी नियम या बाधा से बचने का रास्ता खोजना।,बहुराष्ट्रीय निगमों पर घरेलू कर दायित्वों से बचने के लिए ऑफशोर खातों का उपयोग करने का आरोप लगाया गया है।
431,बलपूर्वक,किसी कार्य को करने के लिए बल प्रयोग या धमकियों का प्रयोग करना।,राजनीतिक असहमति को दबाने के लिए दंडात्मक उपायों का उपयोग करना मूलभूत लोकतांत्रिक सिद्धांतों का उल्लंघन है।
432,उत्पाद बनाए,किसी वस्तु को विपणन योग्य वस्तु के रूप में मानने की प्रक्रिया।,उच्च शिक्षा के व्यवसायीकरण ने विश्वविद्यालयों को सार्वजनिक संस्थानों से वाणिज्यिक उद्यमों में बदल दिया है।
433,आत्मसंतुष्टि,स्पष्ट खतरों के बावजूद आत्मसंतुष्टि से तृप्त रहना।,बढ़ती असमानता के सामने राजनीतिक उदासीनता ने सामाजिक विभाजन को काफी हद तक बढ़ने दिया है।
434,अनुमान,पर्याप्त सबूतों के बिना बनाई गई राय।,"अनुभवजन्य आंकड़ों के अभाव में, नीति के आर्थिक प्रभाव के बारे में किए गए दावे केवल अनुमान मात्र रह जाते हैं।"
435,आकस्मिक,अनिश्चित परिस्थितियों या स्थितियों पर निर्भर।,सुधार कार्यक्रम की सफलता निरंतर राजनीतिक प्रतिबद्धता और पर्याप्त धन पर निर्भर है।
436,मंडित कतना,किसी बात की पुष्टि करना या साक्ष्य के साथ उसका समर्थन करना।,कई स्वतंत्र अध्ययनों से इस बात की पुष्टि होती है कि वायु प्रदूषण से मृत्यु दर में उल्लेखनीय वृद्धि होती है।
437,घटाना,किसी चीज को काफी हद तक कम करना या प्रतिबंधित करना।,राष्ट्रीय स्वास्थ्य संकट के चरम पर नागरिक स्वतंत्रता को सीमित करने के लिए आपातकालीन कानून लागू किया गया था।
438,चित्रित करना,किसी चीज का सटीक और स्पष्ट रूप से वर्णन करना या इंगित करना।,अंतर्राष्ट्रीय संधियों में प्रत्येक हस्ताक्षरकर्ता राष्ट्र की जिम्मेदारियों को स्पष्ट रूप से परिभाषित किया जाना चाहिए।
439,जनसांख्यिकीय विभाजन,कामकाजी उम्र की आबादी में वृद्धि से आर्थिक विकास होगा।,उप-सहारा अफ्रीका के पास शिक्षा में निवेश के माध्यम से अपने जनसांख्यिकीय लाभांश का लाभ उठाने का अवसर है।
440,रोकना,भय या संदेह के माध्यम से कार्रवाई को हतोत्साहित करना।,पर्यावरण संबंधी उल्लंघनों के लिए भारी दंड का प्रावधान कंपनियों को अवैध रूप से जलमार्गों को प्रदूषित करने से रोक सकता है।
441,विरोधाभास,दो विपरीत श्रेणियों में स्पष्ट विभाजन।,आर्थिक विकास और पर्यावरण संरक्षण के बीच के विरोधाभास को अक्सर एक गलत विकल्प के रूप में प्रस्तुत किया जाता है।
442,प्रसार,किसी चीज का विस्तृत क्षेत्र में फैलना।,डिजिटल प्रौद्योगिकी के तीव्र प्रसार ने वैश्विक स्तर पर सूचना के उत्पादन और उपभोग के तरीके को बदल दिया है।
443,नागरिकता से वंचित करना,किसी व्यक्ति को उसके अधिकारों या विशेषाधिकारों से वंचित करना।,मतदाता पंजीकरण की जटिल प्रक्रियाएं निम्न आय वर्ग और अल्पसंख्यक समुदायों को असमान रूप से मताधिकार से वंचित कर सकती हैं।
444,मुक़्तलिफ़,मूलतः भिन्न प्रकार के; तुलनीय नहीं।,इस नीति में आर्थिक परिस्थितियों में अत्यधिक भिन्नता वाले विभिन्न समुदायों की आवश्यकताओं को ध्यान में रखा जाना चाहिए।
445,प्रभावकारिता,वांछित परिणाम प्राप्त करने की क्षमता।,किसी भी नए उपचार को सार्वजनिक उपयोग के लिए मंजूरी देने से पहले नैदानिक ​​परीक्षणों में उसकी प्रभावकारिता का कड़ाई से परीक्षण किया जाना चाहिए।
446,समानाधिकारवादी,सभी के लिए समान अधिकारों में विश्वास रखना या उनकी वकालत करना।,एक सच्चे समतावादी समाज को औपचारिक कानूनी समानता और अवसर की वास्तविक समानता दोनों को संबोधित करना चाहिए।
447,आरोपित,दृढ़ता से स्थापित और जिसे बदलना मुश्किल है।,भर्ती प्रक्रियाओं में गहराई से जड़ जमाए हुए लैंगिक पूर्वाग्रह के कारण वरिष्ठ पदों पर महिलाओं को लगातार नुकसान उठाना पड़ रहा है।
448,संतुलन,विरोधी शक्तियों के बीच संतुलन की स्थिति।,आपूर्ति और मांग का सिद्धांत यह मानता है कि बाजार समय के साथ स्वाभाविक रूप से मूल्य संतुलन की ओर अग्रसर होंगे।
449,उन्मूलन करना,किसी चीज को पूरी तरह से नष्ट करना या मिटा देना।,विश्व स्वास्थ्य संगठन का वैश्विक स्तर पर पोलियो उन्मूलन का लक्ष्य सार्वभौमिक टीकाकरण कवरेज की आवश्यकता है।
450,एक्सट्रपलेशन,ज्ञात आंकड़ों का विस्तार करके अज्ञात स्थितियों का पूर्वानुमान लगाना।,शोधकर्ताओं को छोटे नमूनों से प्राप्त निष्कर्षों को संपूर्ण आबादी पर लागू करने का प्रयास करते समय सतर्क रहना चाहिए।
451,निर्माण,झूठी जानकारी गढ़ना; मनगढ़ंत जानकारी बनाना।,"जो पत्रकार मनगढ़ंत सबूत पेश करते हैं, वे मीडिया पर जनता के भरोसे को कमजोर करते हैं और लोकतांत्रिक संवाद को नुकसान पहुंचाते हैं।"
452,व्यवहार्यता,संभव और व्यावहारिक होने का गुण।,बड़े पैमाने पर अवसंरचना परियोजनाओं को मंजूरी देने से पहले एक व्यापक व्यवहार्यता अध्ययन आवश्यक है।
453,राजकोषीय घाटा,जब सरकार का खर्च उसके राजस्व से अधिक हो जाता है।,बढ़ता राजकोषीय घाटा सरकारों को या तो कर बढ़ाने या आवश्यक सार्वजनिक खर्चों में कटौती करने के लिए मजबूर करता है।
454,अभूतपूर्व,नवोन्मेषी और अग्रणी; नए विचारों को प्रस्तुत करने वाला।,जीन एडिटिंग पर हुए अभूतपूर्व शोध ने आनुवंशिक रोगों के उपचार के लिए नई संभावनाएं खोल दी हैं।
455,संपूर्ण रूप से,इसके अलग-अलग हिस्सों के बजाय पूरी व्यवस्था को संबोधित करना।,"सार्वजनिक स्वास्थ्य के लिए एक समग्र दृष्टिकोण में सामाजिक, आर्थिक और पर्यावरणीय निर्धारकों को एक साथ संबोधित करना आवश्यक है।"
456,सजातीय,समान या समरूप तत्वों से मिलकर बना हुआ।,तेजी से एकरूप होती जा रही शहरी संस्कृतियाँ पारंपरिक स्थानीय समुदायों की समृद्ध विविधता को नष्ट कर सकती हैं।
457,बाधा,प्रगति या आवागमन में बाधा डालना या अवरोध पैदा करना।,भ्रष्ट नौकरशाही प्रथाएं आर्थिक विकास में बाधा डालती हैं और प्रत्यक्ष विदेशी निवेश को हतोत्साहित करती हैं।
458,उत्पन्न होनेवाला,शुरू होना या विकसित होना; प्रारंभिक अवस्था में होना।,आर्थिक मंदी के शुरुआती दौर को पूर्ण आर्थिक संकट में बदलने से रोकने के लिए प्रारंभिक हस्तक्षेप अत्यंत महत्वपूर्ण है।
459,अविवेकी,बिना सोचे-समझे और लापरवाही से किया गया।,कीटनाशकों का अंधाधुंध उपयोग पारिस्थितिक तंत्र को नुकसान पहुंचाता है और लक्षित प्रजातियों से कहीं अधिक प्रजातियों को प्रभावित करता है।
460,अंतर्निहित,एक स्थायी आवश्यक विशेषता के रूप में विद्यमान।,आर्थिक विकास को अधिकतम करने और प्राकृतिक पर्यावरण की रक्षा करने के बीच अंतर्निहित तनाव मौजूद हैं।
461,भड़काना,किसी क्रिया या घटना को घटित करना या शुरू करना।,नागरिक समाज समूह अक्सर सरकारी संस्थानों पर जन दबाव बनाकर नीतिगत बदलाव को प्रेरित करते हैं।
462,कम करना,किसी चीज की गंभीरता या प्रभाव को कम करना।,शहरी क्षेत्रों में पेड़ लगाने से घनी आबादी वाले शहरों में हीट आइलैंड प्रभाव को कम करने में मदद मिल सकती है।
463,यादगार बनाना,किसी चीज को अनिश्चित काल तक जारी रखना।,"शिक्षा प्रणाली जो मौजूदा वर्ग संरचनाओं को दर्शाती है, सामाजिक असमानता को कम करने के बजाय उसे कायम रखने की प्रवृत्ति रखती है।"
464,व्यावहारिक,चीजों से सैद्धांतिक रूप से निपटने के बजाय व्यावहारिक रूप से निपटना।,प्रवासन नीति के प्रति एक व्यावहारिक दृष्टिकोण मानवीय दायित्वों और यथार्थवादी सामाजिक क्षमता के बीच संतुलन स्थापित करता है।
465,अनिश्चित,अनिश्चित और बिगड़ने की संभावना; अस्थिर।,जीरो-आवर्स कॉन्ट्रैक्ट के बढ़ने से कई श्रमिक आर्थिक रूप से अनिश्चित और अस्थिर स्थिति में आ गए हैं।
466,रिक्तिपूर्व,किसी संभावित घटना को रोकने के लिए पहले से ही कार्रवाई करना।,कुछ सरकारें तर्क देती हैं कि आसन्न सुरक्षा खतरे का सामना करते समय पूर्वव्यापी सैन्य कार्रवाई उचित है।
467,प्रतिक्रिया,किसी घटना या क्रिया का अप्रत्यक्ष परिणाम।,व्यापार युद्धों के गंभीर आर्थिक परिणाम उन देशों के अलावा भी कई अन्य देशों के लिए हो सकते हैं जो सीधे तौर पर इसमें शामिल होते हैं।
468,कठोर,"सख्त, सटीक और अनिवार्य अनुपालन।",कंपनियों द्वारा प्रदूषण की लागत को बाहरी स्रोतों पर डालने से रोकने के लिए कड़े पर्यावरणीय नियम आवश्यक हैं।
469,कमजोर,किसी चीज को धीरे-धीरे कमजोर या क्षतिग्रस्त करना।,व्यापक भ्रष्टाचार लोकतांत्रिक संस्थानों और कानून के शासन में जनता के विश्वास को कमजोर करता है।
470,पुनः अंशांकित करें,नई परिस्थितियों के अनुसार समायोजित या रीसेट करना।,तेजी से बदलती वैश्विक बाजार स्थितियों के जवाब में सरकारों को आर्थिक नीति को पुनर्गठित करने की आवश्यकता हो सकती है।
471,संस्कृति-संक्रमण,किसी अन्य समूह से सांस्कृतिक विशेषताओं को अपनाना।,प्रवासी समुदायों का सांस्कृतिक आत्मसातकरण विरासत और मेजबान सांस्कृतिक मानदंडों के बीच एक जटिल सामंजस्य स्थापित करने की प्रक्रिया है।
472,निर्णय करना,आधिकारिक निर्णय या फैसला सुनाना।,अंतर्राष्ट्रीय न्यायाधिकरणों का उद्देश्य राष्ट्रों के बीच उन विवादों का निपटारा करना है जिन्हें द्विपक्षीय रूप से हल नहीं किया जा सकता है।
473,विरोधात्मक,किसी चीज के सीधे विपरीत या विरोधाभासी।,अभिव्यक्ति की स्वतंत्रता को दबाना उदार लोकतांत्रिक शासन के मूलभूत सिद्धांतों के विपरीत है।
474,तेजी से बढ़ते,तेजी से और जोरदार तरीके से बढ़ना या विकसित होना।,दक्षिणपूर्व एशिया में तेजी से बढ़ते मध्यम वर्ग के कारण उपभोक्ता मांग में अभूतपूर्व वृद्धि हो रही है।
475,संगठित होना,एक एकीकृत इकाई के रूप में एक साथ आना।,विभिन्न कार्यकर्ता समूह पर्यावरणीय और सामाजिक न्याय के साझा एजेंडे के इर्द-गिर्द एकजुट होने लगे।
476,जानकार,किसी चीज के बारे में ज्ञान या जागरूकता होना।,नीति निर्माताओं को औद्योगिक विकास के दीर्घकालिक पर्यावरणीय परिणामों के बारे में पूरी तरह से अवगत होना चाहिए।
477,उल्टा,वांछित प्रभाव के विपरीत प्रभाव होना।,"अत्यधिक दंडात्मक नशीली दवाओं की नीतियां प्रतिकूल साबित हो सकती हैं, जिससे मादक द्रव्यों के सेवन को कम करने के बजाय अपराध बढ़ सकता है।"
478,चक्रीय,एक ही क्रम में नियमित रूप से घटित होना।,"गरीबी अक्सर चक्रीय होती है, जो शिक्षा और अवसरों की अपर्याप्त पहुंच के कारण पीढ़ियों तक चलती रहती है।"
479,लोकलुभावनवाद,लोकप्रिय भावनात्मक अपीलों का उपयोग करके राजनीतिक हेरफेर करना।,लोकतांत्रिक समाजों में लोकलुभावनवाद का उदय तर्कसंगत और साक्ष्य-आधारित शासन के लिए एक गंभीर खतरा पैदा करता है।
480,स्थानिक,किसी विशेष क्षेत्र में नियमित रूप से पाया जाने वाला और व्यापक रूप से फैला हुआ।,सार्वजनिक संस्थानों में व्याप्त भ्रष्टाचार जरूरतमंद नागरिकों को प्रभावी सेवाएं प्रदान करने में बाधा डालता है।
481,ज्ञानमीमांसीय,ज्ञान या उसकी वैधता की डिग्री से संबंधित।,ज्ञान संबंधी विनम्रता के लिए सार्वजनिक नीति बनाते समय हमारी जानकारी की सीमाओं को स्वीकार करना आवश्यक है।
482,जल्द,तत्काल कार्रवाई या ध्यान देने की आवश्यकता; अत्यावश्यक।,शरणार्थी संकट की तात्कालिक मांगों के लिए तत्काल और समन्वित अंतरराष्ट्रीय प्रतिक्रिया की आवश्यकता थी।
483,राज्यक्षेत्रातीत,क्षेत्रीय सीमाओं से परे विस्तार करना या संचालन करना।,कुछ देश विदेशों में किए गए रिश्वतखोरी के मामलों में कंपनियों पर मुकदमा चलाने के लिए अंतरक्षेत्रीय कानूनों का प्रयोग करते हैं।
484,भू-राजनैतिक,भूगोल से प्रभावित राजनीति से संबंधित।,महत्वपूर्ण खनिज संसाधनों के लिए प्रतिस्पर्धा प्रमुख शक्तियों के बीच भू-राजनीतिक तनाव को तेजी से बढ़ा रही है।
485,विजातीय,प्रकृति में विविधतापूर्ण या विभिन्न तत्वों से बना हुआ।,एक विविधतापूर्ण कार्यबल विविध दृष्टिकोण लाता है जो संगठनात्मक नवाचार को बढ़ावा दे सकता है।
486,अनुमानी,परीक्षण और व्यावहारिक विधियों के माध्यम से खोज को सक्षम बनाना।,व्यवहारिक अर्थशास्त्र यह बताता है कि कैसे संज्ञानात्मक अनुमान व्यक्तियों को व्यवस्थित रूप से तर्कहीन निर्णय लेने के लिए प्रेरित कर सकते हैं।
487,संकरण,दो अलग-अलग तत्वों को मिलाने की प्रक्रिया।,वैश्वीकृत शहरों में सांस्कृतिक संकरण से अनेक परंपराओं से प्रेरणा लेकर नए रचनात्मक रूप उत्पन्न होते हैं।
488,अडिग,समय के साथ अपरिवर्तनीय; बदलना असंभव।,"कुछ दार्शनिकों का मानना ​​है कि नैतिक सत्य अपरिवर्तनीय होते हैं, जबकि अन्य का तर्क है कि वे समाज के साथ विकसित होते हैं।"
489,निष्ठुर,जिसे रोकना या निवारण करना असंभव है; निरंतर।,समुद्र के जलस्तर में लगातार हो रही वृद्धि दुनिया भर में निचले तटीय समुदायों के लिए अस्तित्व का खतरा पैदा करती है।
490,कपटी,"धीरे-धीरे, सूक्ष्म और गुप्त तरीके से हानिकारक।","अचेतन पूर्वाग्रह भर्ती संबंधी निर्णयों पर हानिकारक प्रभाव डाल सकता है, जिससे कार्यस्थल पर व्याप्त असमानता बनी रहती है।"
491,असभ्य,"इसका प्रबंधन करना, इसका समाधान करना या इससे निपटना बहुत मुश्किल है।","दशकों के अंतरराष्ट्रीय राजनयिक प्रयासों के बावजूद, इजरायल-फिलिस्तीनी संघर्ष का समाधान असंभव साबित हुआ है।"
492,बहुमुखी,जिसमें कई अलग-अलग पहलू या आयाम हों।,"जलवायु परिवर्तन से निपटने के लिए तकनीकी, राजनीतिक और व्यवहारिक बदलावों को मिलाकर एक बहुआयामी दृष्टिकोण की आवश्यकता है।"
493,नवजात,अभी अस्तित्व में आना या विकसित होना शुरू ही हुआ हो।,नवविकसित नवीकरणीय ऊर्जा क्षेत्र में निवेश से देशों को जीवाश्म ईंधन पर निर्भरता से दूर जाने में मदद मिल सकती है।
494,मानक का,व्यवहार के मानकों से संबंधित या उन्हें स्थापित करने वाला।,लिंग संबंधी भूमिकाओं के बारे में प्रचलित धारणाएं शैक्षिक और कार्यस्थल नीति निर्माण को महत्वपूर्ण रूप से प्रभावित कर सकती हैं।
495,अंधेरा करना,किसी बात को अस्पष्ट या समझने में मुश्किल बनाना।,राजनेता कभी-कभी आम जनता से अलोकप्रिय निर्णयों को छिपाने के लिए तकनीकी भाषा का उपयोग करते हैं।
496,असत्यवत,"देखने में विरोधाभासी लगता है, लेकिन संभवतः सच है।",यह विरोधाभासी है कि सूचना तक बढ़ी हुई पहुंच हमेशा सार्वजनिक राजनीतिक भागीदारी में वृद्धि का कारण नहीं बनी है।
497,सहजीवी,दो संस्थाओं के बीच पारस्परिक लाभ से संबंधित प्रक्रिया।,विश्वविद्यालयों और उद्योग के बीच सहजीवी संबंध नवाचार और आर्थिक प्रतिस्पर्धा को बढ़ावा देता है।
498,क्षणिक,थोड़े समय के लिए ही रहने वाला; अस्थायी।,वस्तुओं के निर्यात से प्रेरित आर्थिक उछाल अक्सर क्षणिक होते हैं और स्थायी विकास लाने में विफल रहते हैं।
499,देशव्यापी,एक ही समय में हर जगह मौजूद और पाए जाने वाले।,स्मार्टफोन इतने व्यापक हो गए हैं कि डिजिटल बहिष्कार अब सामाजिक नुकसान का एक गंभीर रूप बन गया है।
500,प्रधानता वाली,दूसरों पर प्रभुत्वशाली शक्ति से संबंधित।,आलोचकों का तर्क है कि वैश्विक संस्थानों के माध्यम से विकासशील देशों पर अक्सर वर्चस्ववादी पश्चिमी सांस्कृतिक मानदंडों को थोपा जाता है।
